URL,Player name,IDSeason,Season,Team,Date,Teams,Score,№,G,Assists,PTS,+/-,+,-,PIM,ESG,PPG,SHG,OTG,GWG,SDS,SOG,%SOG,FO,FOW,%FO,TOI,SFT,HITS,BLS,FOA
https://en.khl.ru/players/18770/,Konstantin Okulov,405,Regular season 2016/2017,29,3 Jan 2017,Sibir - Lokomotiv,3:2 Б,17,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0.0,16,5,31.2,21:54,28.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,405,Regular season 2016/2017,29,5 Jan 2017,Sibir - OHC Dynamo M,2:5,17,0,1,1,0,1,1,2,0,0,0,0,0,0,1,0.0,14,8,57.1,17:37,25.0,0.0,2.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,405,Regular season 2016/2017,29,7 Jan 2017,Sibir - Vityaz,3:2,17,2,0,2,3,3,0,0,2,0,0,0,1,0,5,40.0,20,12,60.0,16:39,26.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,405,Regular season 2016/2017,29,11 Jan 2017,Severstal - Sibir,4:3,17,1,0,1,1,2,1,0,1,0,0,0,0,0,2,50.0,17,7,41.2,19:16,25.0,1.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,405,Regular season 2016/2017,29,13 Jan 2017,CSKA - Sibir,2:1,17,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0.0,18,10,55.6,18:13,25.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,405,Regular season 2016/2017,29,15 Jan 2017,SKA - Sibir,6:2,17,1,0,1,1,1,0,0,1,0,0,0,0,0,4,25.0,11,4,36.4,16:54,23.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,405,Regular season 2016/2017,29,23 Jan 2017,Neftekhimik - Sibir,0:3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,18,5,27.8,16:37,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,405,Regular season 2016/2017,29,25 Jan 2017,Ak Bars - Sibir,1:2 ОТ,17,0,1,1,0,1,1,0,0,0,0,0,0,0,5,0.0,18,8,44.4,18:36,27.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,405,Regular season 2016/2017,29,27 Jan 2017,Lada - Sibir,1:3,17,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0.0,18,9,50.0,14:37,21.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,405,Regular season 2016/2017,29,31 Jan 2017,Sibir - Kunlun RS,1:0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,15,9,60.0,14:36,20.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,405,Regular season 2016/2017,29,2 Feb 2017,Sibir - Admiral,5:1,17,1,1,2,1,1,0,0,1,0,0,0,0,0,6,16.7,15,8,53.3,16:07,23.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,405,Regular season 2016/2017,29,4 Feb 2017,Sibir - Amur,1:3,17,1,0,1,0,1,1,0,1,0,0,0,0,0,6,16.7,22,11,50.0,20:01,25.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,405,Regular season 2016/2017,29,14 Feb 2017,Barys - Sibir,2:1 ОТ,17,0,0,0,-1,0,1,0,0,0,0,0,0,0,4,0.0,14,8,57.1,16:05,23.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,405,Regular season 2016/2017,29,16 Feb 2017,Ugra - Sibir,3:2 ОТ,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,14,9,64.3,13:57,16.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,23 Aug 2017,Lokomotiv - CSKA,1:2 Б,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,4,3,75.0,14:58,21.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,25 Aug 2017,HC Dynamo M - CSKA,1:6,77,1,3,4,4,4,0,0,1,0,0,0,0,0,3,33.3,7,5,71.4,15:36,22.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,27 Aug 2017,Dinamo Mn - CSKA,1:2 ОТ,77,0,0,0,-1,0,1,2,0,0,0,0,0,0,0,-,4,2,50.0,13:45,22.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,3 Sep 2017,CSKA - Sibir,3:1,77,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,-,15:26,19.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,5 Sep 2017,CSKA - Ugra,5:0,77,1,0,1,1,1,0,0,1,0,0,0,1,0,3,33.3,7,6,85.7,16:13,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,11 Sep 2017,Kunlun RS - CSKA,3:4 ОТ,77,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0.0,7,3,42.9,13:48,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,13 Sep 2017,Amur - CSKA,2:3 Б,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4,2,50.0,14:15,20.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,1 Oct 2017,CSKA - Torpedo,4:0,77,1,1,2,2,2,0,0,1,0,0,0,0,0,2,50.0,1,1,100.0,11:00,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,3 Oct 2017,CSKA - Dinamo R,3:2 ОТ,77,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0.0,7,4,57.1,15:44,22.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,5 Oct 2017,CSKA - Severstal,3:1,77,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-,4,2,50.0,11:30,20.0,0.0,1.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,9 Oct 2017,CSKA - Lokomotiv,5:2,77,0,1,1,-1,0,1,0,0,0,0,0,0,0,1,0.0,1,1,100.0,12:19,16.0,0.0,1.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,16 Oct 2017,Traktor - CSKA,0:3,77,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.0,1,0,0.0,12:11,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,18 Oct 2017,Metallurg Mg - CSKA,2:7,77,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0.0,0,0,-,14:11,20.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,23 Oct 2017,CSKA - SKA,2:5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1,1,100.0,14:10,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,25 Oct 2017,CSKA - Dinamo Mn,4:1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0.0,12:41,19.0,0.0,1.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,1 Nov 2017,Ugra - CSKA,0:5,77,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0.0,1,1,100.0,16:10,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,3 Nov 2017,Sibir - CSKA,1:5,77,0,1,1,1,1,0,2,0,0,0,0,0,0,3,0.0,0,0,-,13:46,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,5 Nov 2017,Barys - CSKA,5:3,77,0,0,0,-1,0,1,2,0,0,0,0,0,0,1,0.0,0,0,-,14:07,21.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,22 Nov 2017,CSKA - HC Sochi,6:3,77,0,2,2,1,1,0,0,0,0,0,0,0,0,3,0.0,1,0,0.0,16:57,22.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,26 Nov 2017,CSKA - Admiral,3:1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,1,50.0,15:43,19.0,0.0,1.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,29 Nov 2017,CSKA - Kunlun RS,3:1,77,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.0,0,0,-,11:27,15.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,3 Dec 2017,Severstal - CSKA,0:2,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,3,2,66.7,11:43,14.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,5 Dec 2017,Dinamo R - CSKA,0:1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,-,14:52,19.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,11 Dec 2017,CSKA - Barys,4:1,77,1,1,2,3,3,0,0,1,0,0,0,0,0,2,50.0,0,0,-,13:12,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,19 Dec 2017,CSKA - Traktor,3:1,77,1,0,1,1,1,0,2,1,0,0,0,0,0,2,50.0,0,0,-,18:50,22.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,21 Dec 2017,CSKA - Metallurg Mg,1:4,77,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-,0,0,-,3:54,7.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,27 Dec 2017,Torpedo - CSKA,1:5,77,1,0,1,1,1,0,0,1,0,0,0,1,0,2,50.0,4,3,75.0,9:40,14.0,1.0,2.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,29 Dec 2017,Lada - CSKA,1:2,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,8:31,13.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,5 Jan 2018,Vityaz - CSKA,0:7,77,0,1,1,1,1,0,0,0,0,0,0,0,0,3,0.0,13,2,15.4,14:44,16.0,1.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,7 Jan 2018,Slovan - CSKA,0:3,77,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0,5,2,40.0,15:49,25.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,9 Jan 2018,CSKA - Avtomobilist,4:3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,3,1,33.3,10:26,16.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,11 Jan 2018,CSKA - Lada,3:0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,13:30,20.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,17 Jan 2018,Neftekhimik - CSKA,1:0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0,0,-,13:00,19.0,1.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,19 Jan 2018,Salavat Yulaev - CSKA,2:1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,-,12:39,16.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,468,Regular season 2017/2018,2,23 Jan 2018,Ak Bars - CSKA,6:4,77,0,0,0,-1,0,1,0,0,0,0,0,0,0,3,0.0,0,0,-,10:14,13.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,472,Playoffs 2017/2018,2,2 Apr 2018,CSKA - SKA,2:5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,11:45,19.0,1.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,472,Playoffs 2017/2018,2,6 Apr 2018,SKA - CSKA,0:1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,-,8:54,11.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,472,Playoffs 2017/2018,2,22 Apr 2018,Ak Bars - CSKA,1:0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,11:08,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,2 Sep 2018,Traktor - CSKA,0:3,71,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-,0,0,-,13:04,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,4 Sep 2018,Avtomobilist - CSKA,3:1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,-,11:16,16.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,13 Sep 2018,CSKA - Severstal,1:2,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-,0,0,-,8:37,11.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,17 Sep 2018,Admiral - CSKA,3:4 ОТ,71,1,0,1,1,1,0,0,1,0,0,0,0,0,3,33.3,0,0,-,11:51,16.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,19 Sep 2018,Kunlun RS - CSKA,0:3,71,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-,0,0,-,13:26,16.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,21 Sep 2018,Amur - CSKA,0:4,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,-,14:37,19.0,1.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,25 Sep 2018,CSKA - HC Sochi,2:1 Б,71,1,0,1,1,1,0,0,1,0,0,0,0,0,1,100.0,0,0,-,10:37,18.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,27 Sep 2018,CSKA - Spartak,2:1,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,2,0.0,2,2,100.0,12:40,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,5 Oct 2018,Sibir - CSKA,0:2,71,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0.0,1,1,100.0,13:57,16.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,10 Oct 2018,CSKA - HC Dynamo M,5:1,71,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,-,15:31,18.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,12 Oct 2018,CSKA - Admiral,2:1 Б,71,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0.0,1,0,0.0,17:24,23.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,14 Oct 2018,CSKA - Amur,5:0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0.0,15:40,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,16 Oct 2018,CSKA - Kunlun RS,3:4,71,2,0,2,1,2,1,0,2,0,0,0,0,0,4,50.0,2,0,0.0,17:42,22.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,19 Oct 2018,HC Sochi - CSKA,1:2 Б,71,1,0,1,1,1,0,0,1,0,0,0,0,0,3,33.3,1,0,0.0,16:05,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,21 Oct 2018,SKA - CSKA,1:2 Б,71,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1,0,0.0,14:50,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,26 Oct 2018,Slovan - CSKA,0:9,71,0,1,1,1,1,0,0,0,0,0,0,0,0,3,0.0,0,0,-,11:35,17.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,30 Oct 2018,CSKA - Sibir,4:2,71,2,0,2,2,2,0,0,2,0,0,0,1,0,4,50.0,0,0,-,15:58,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,4 Nov 2018,CSKA - Jokerit,5:0,71,0,1,1,2,2,0,0,0,0,0,0,0,0,1,0.0,0,0,-,12:05,16.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,5 Nov 2018,CSKA - SKA,3:1,71,1,0,1,1,1,0,2,1,0,0,0,1,0,4,25.0,0,0,-,15:27,19.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,15 Nov 2018,Ak Bars - CSKA,0:5,71,1,1,2,1,1,0,0,1,0,0,0,0,0,2,50.0,1,1,100.0,13:30,16.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,17 Nov 2018,Neftekhimik - CSKA,1:2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,14:37,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,19 Nov 2018,CSKA - Slovan,4:0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,1,50.0,13:31,16.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,24 Nov 2018,CSKA - SKA,3:1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,9:42,15.0,0.0,2.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,26 Nov 2018,CSKA - Vityaz,3:1,71,1,0,1,1,1,0,0,1,0,0,0,0,0,3,33.3,0,0,-,15:28,16.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,28 Nov 2018,Dinamo R - CSKA,0:5,71,1,0,1,1,1,0,0,1,0,0,0,1,0,2,50.0,8,5,62.5,13:12,17.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,1 Dec 2018,Spartak - CSKA,3:4,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,3,0.0,0,0,-,11:44,15.0,0.0,1.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,6 Dec 2018,CSKA - Avangard,3:2,71,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,12:52,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,9 Dec 2018,CSKA - Salavat Yulaev,3:0,71,1,0,1,1,1,0,0,1,0,0,0,0,0,4,25.0,0,0,-,11:50,16.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,18 Dec 2018,Vityaz - CSKA,2:0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4,1,25.0,18:08,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,20 Dec 2018,Jokerit - CSKA,4:1,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,0.0,1,0,0.0,14:29,22.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,22 Dec 2018,SKA - CSKA,1:4,71,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0.0,0,0,-,14:21,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,24 Dec 2018,CSKA - Neftekhimik,4:3 ОТ,71,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0.0,0,0,-,15:29,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,28 Dec 2018,CSKA - Ak Bars,4:2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,15:54,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,30 Dec 2018,CSKA - Torpedo,2:1,71,0,1,1,0,1,1,0,0,0,0,0,0,0,3,0.0,0,0,-,14:00,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,4 Jan 2019,Vityaz - CSKA,1:2 ОТ,71,0,1,1,1,1,0,0,0,0,0,0,0,0,0,-,0,0,-,20:03,20.0,0.0,2.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,8 Jan 2019,Lokomotiv - CSKA,1:0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0.0,16:16,20.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,11 Jan 2019,CSKA - Traktor,6:0,71,2,1,3,2,2,0,0,2,0,0,0,1,0,4,50.0,1,0,0.0,15:57,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,13 Jan 2019,CSKA - Dinamo Mn,3:0,71,0,1,1,1,1,0,0,0,0,0,0,0,0,5,0.0,0,0,-,15:54,18.0,0.0,1.0,2.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,15 Jan 2019,CSKA - Metallurg Mg,3:0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,10:21,16.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,17 Jan 2019,CSKA - Avtomobilist,3:0,71,1,0,1,1,1,0,0,1,0,0,0,1,0,2,50.0,0,0,-,13:17,19.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,22 Jan 2019,Lokomotiv - CSKA,2:1,71,0,0,0,-1,0,1,2,0,0,0,0,0,0,0,-,0,0,-,9:45,15.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,26 Jan 2019,CSKA - Barys,2:5,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,5,0.0,0,0,-,12:32,15.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,28 Jan 2019,CSKA - Dinamo Mn,3:2 ОТ,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,-,12:44,15.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,31 Jan 2019,CSKA - Ak Bars,5:4,71,1,0,1,0,0,0,0,0,1,0,0,1,0,4,25.0,0,0,-,14:10,21.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,4 Feb 2019,Dinamo Mn - CSKA,0:3,71,1,0,1,0,0,0,0,0,1,0,0,1,0,4,25.0,13,7,53.8,16:56,20.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,15 Feb 2019,CSKA - Slovan,4:1,71,2,0,2,2,2,0,0,2,0,0,0,0,0,4,50.0,0,0,-,15:13,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,18 Feb 2019,CSKA - Vityaz,6:1,71,1,0,1,1,1,0,0,1,0,0,0,0,0,5,20.0,0,0,-,16:08,20.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,671,Regular season 2018/2019,2,20 Feb 2019,CSKA - Lokomotiv,2:1 Б,71,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0.0,0,0,-,15:00,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,674,Playoffs 2018/2019,2,26 Feb 2019,CSKA - Vityaz,4:0,71,1,1,2,2,2,0,0,1,0,0,0,0,0,4,25.0,0,0,-,12:46,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,674,Playoffs 2018/2019,2,28 Feb 2019,CSKA - Vityaz,6:2,71,1,1,2,1,2,1,0,1,0,0,0,0,0,3,33.3,0,0,-,13:55,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,674,Playoffs 2018/2019,2,2 Mar 2019,Vityaz - CSKA,1:3,71,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0.0,0,0,-,13:43,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,674,Playoffs 2018/2019,2,4 Mar 2019,Vityaz - CSKA,1:3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1,0,0.0,14:25,23.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,674,Playoffs 2018/2019,2,13 Mar 2019,CSKA - HC Dynamo M,4:1,71,0,2,2,1,1,0,0,0,0,0,0,0,0,4,0.0,0,0,-,13:46,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,674,Playoffs 2018/2019,2,15 Mar 2019,CSKA - HC Dynamo M,0:1 ОТ,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,13:11,17.0,2.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,674,Playoffs 2018/2019,2,17 Mar 2019,HC Dynamo M - CSKA,0:4,71,2,0,2,1,1,0,0,1,1,0,0,0,0,5,40.0,1,1,100.0,14:20,21.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,674,Playoffs 2018/2019,2,19 Mar 2019,HC Dynamo M - CSKA,1:2,71,1,0,1,1,1,0,0,1,0,0,0,0,0,3,33.3,0,0,-,12:40,21.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,674,Playoffs 2018/2019,2,21 Mar 2019,CSKA - HC Dynamo M,3:2,71,0,1,1,-1,0,1,0,0,0,0,0,0,0,0,-,1,0,0.0,15:02,19.0,0.0,0.0,0.0
