URL,Player name,Born,Shoots,Country
https://en.khl.ru/players/5307/,Denis Grot,1984-01-06,left,Russia
https://en.khl.ru/players/39907/,John Gilmour,1993-05-17,left,Canada
https://en.khl.ru/players/15990/,Danil Gubarev,1991-10-15,right,Russia
https://en.khl.ru/players/13034/,Mikhail Grabovsky,1984-01-31,left,Belarus
https://en.khl.ru/players/5031/,Oleg Gubin,1981-04-12,right,Russia
https://en.khl.ru/players/14639/,Pakhrudin Gimbatov,1987-03-24,left,Russia
https://en.khl.ru/players/23499/,Vladislav Gross,1998-01-03,right,Russia
https://en.khl.ru/players/32351/,Ruslan Galimzyanov,2000-08-01,left,Russia
https://en.khl.ru/players/20690/,Milan Gulas,1985-12-30,right,Czech Republic
https://en.khl.ru/players/14900/,Michael Garnett,1982-11-25,left,Canada
https://en.khl.ru/players/22208/,Artur Gizdatullin,1997-08-08,left,Russia
https://en.khl.ru/players/15542/,Kirill Gavrilychev,1989-02-21,left,Russia
https://en.khl.ru/players/13784/,Alexander Goroshansky,1986-03-28,left,Russia
https://en.khl.ru/players/18386/,Nils Grinfogels,1994-05-28,right,Latvia
https://en.khl.ru/players/17784/,Maxim Glyzin,1995-01-07,left,Russia
https://en.khl.ru/players/20708/,Marc-Andre Gragnani,1987-03-11,left,Canada
https://en.khl.ru/players/14881/,Igor Golovkov,1990-05-17,left,Russia
https://en.khl.ru/players/35213/,Vyacheslav Gretsky,1996-12-23,left,Belarus
https://en.khl.ru/players/33536/,Nikita Guslistov,2002-05-30,left,Russia
https://en.khl.ru/players/3995/,Alexander Gulyavtsev,1973-05-03,left,Russia
https://en.khl.ru/players/15040/,Artyom Gordeyev,1988-09-15,left,Russia
https://en.khl.ru/players/6373/,Yury Gerasimov,1979-02-14,left,Russia
https://en.khl.ru/players/27076/,Vladimir Galkin,2000-06-15,left,Russia
https://en.khl.ru/players/14612/,Maxim A. Goncharov,1989-06-15,right,Russia
https://en.khl.ru/players/4190/,Evgeny Gladskikh,1982-04-24,left,Russia
https://en.khl.ru/players/22801/,Charles Genoway,1986-12-20,left,Canada
https://en.khl.ru/players/15377/,Magomed Gimbatov,1990-11-11,left,Russia
https://en.khl.ru/players/21977/,Mathieu Garon,1978-01-09,right,Canada
https://en.khl.ru/players/15410/,Ivan Gulyayev,1989-03-18,left,Russia
https://en.khl.ru/players/14769/,Alexei Grishin,1988-09-28,right,Russia
https://en.khl.ru/players/22449/,Matthew Gilroy,1984-07-20,right,USA
https://en.khl.ru/players/20698/,Ilya Golubev,1996-03-19,left,Russia
https://en.khl.ru/players/6301/,Konstantin Gorovikov,1977-08-31,left,Russia
https://en.khl.ru/players/15172/,Emil Garipov,1991-08-15,left,Russia
https://en.khl.ru/players/14922/,Sergei Gaiduchenko,1989-06-06,left,Russia
https://en.khl.ru/players/34397/,Mikhail Goryunov-Rolgizer,2002-10-28,left,Russia
https://en.khl.ru/players/15267/,Kirill Gromov,1990-06-23,left,Russia
https://en.khl.ru/players/15781/,Ansel Galimov,1991-04-15,left,Russia
https://en.khl.ru/players/28624/,Amir Garayev,2001-01-09,left,Russia
https://en.khl.ru/players/15360/,Jeff Giuliano,1979-06-20,left,USA
https://en.khl.ru/players/4481/,Igor Grigorenko,1983-04-09,left,Russia
https://en.khl.ru/players/16222/,Martin Gerber,1974-09-03,left,Switzerland
https://en.khl.ru/players/17130/,Vladimir Grebenshchikov,1992-08-14,left,Kazakhstan
https://en.khl.ru/players/17574/,Stanislav Gareyev,1994-08-13,right,Russia
https://en.khl.ru/players/22372/,Frank Gymer,1996-06-07,right,Finland
https://en.khl.ru/players/16307/,Stanislav Galiyev,1992-01-17,right,Russia
https://en.khl.ru/players/17829/,Svyatoslav Grebenshchikov,1994-06-01,left,Russia
https://en.khl.ru/players/14281/,Raymond Giroux,1976-07-20,left,Canada
https://en.khl.ru/players/16034/,Kirill Gotovets,1991-06-25,left,Belarus
https://en.khl.ru/players/3539/,Alexander Gorelov,1981-10-14,left,Russia
https://en.khl.ru/players/14334/,Ilya Grebennikov,1987-01-13,left,Russia
https://en.khl.ru/players/35221/,Dmitry Gamzin,2003-04-08,left,Russia
https://en.khl.ru/players/30542/,Maxim E. Groshev,2001-12-14,left,Russia
https://en.khl.ru/players/20934/,Mike Glumac,1980-04-05,right,Croatia
https://en.khl.ru/players/25208/,Artur Gatiyatov,1999-11-17,left,Kazakhstan
https://en.khl.ru/players/6300/,Viktor Gordiyuk,1970-04-11,right,Russia
https://en.khl.ru/players/22615/,Nikita Gromov,1998-05-01,right,Russia
https://en.khl.ru/players/39216/,Tamirlan Gaitamirov,2000-08-23,left,Kazakhstan
https://en.khl.ru/players/4580/,Alexander Gutov,1982-03-23,left,Russia
https://en.khl.ru/players/17880/,Igor Gladun,1994-07-23,left,Russia
https://en.khl.ru/players/14815/,Vladimir Galuzin,1988-08-06,left,Russia
https://en.khl.ru/players/31232/,Mario Grman,1997-04-11,right,Slovakia
https://en.khl.ru/players/15977/,Artyom Gareyev,1992-03-04,left,Russia
https://en.khl.ru/players/171/,Alexei Glukhov,1984-04-05,left,Russia
https://en.khl.ru/players/24800/,Andrei Grishakov,1999-05-17,right,Russia
https://en.khl.ru/players/23590/,Gustavs Grigals,1998-07-22,left,Latvia
https://en.khl.ru/players/17632/,Eduard Gimatov,1994-01-22,right,Russia
https://en.khl.ru/players/5261/,Andrei Gavrilin,1978-07-24,left,Kazakhstan
https://en.khl.ru/players/14738/,Anton Glinkin,1988-10-28,right,Russia
https://en.khl.ru/players/16467/,Nikita Glotov,1993-11-10,,Russia
https://en.khl.ru/players/39808/,Mikhail Gonchar,2001-04-27,left,Russia
https://en.khl.ru/players/15997/,Emil Galimov,1992-05-09,left,Russia
https://en.khl.ru/players/18547/,Nikolai Goldobin,1995-10-07,left,Russia
https://en.khl.ru/players/25730/,Kirill Goloshchapov,2000-06-01,left,Russia
https://en.khl.ru/players/30300/,Alexander Gordin,2001-07-31,left,Russia
https://en.khl.ru/players/17559/,Artur Gavrus,1994-01-03,left,Belarus
https://en.khl.ru/players/23741/,Vladimir Gaideik,1998-02-27,left,Russia
https://en.khl.ru/players/16967/,Stanislav Glazunov,1992-05-14,right,Russia
https://en.khl.ru/players/26874/,Grigory Gryaznov,2000-08-17,left,Russia
https://en.khl.ru/players/22260/,Erik Gustafsson,1988-12-15,left,Sweden
https://en.khl.ru/players/10942/,Stanislav Golovanov,1983-09-15,left,Russia
https://en.khl.ru/players/18947/,Richard Gynge,1987-02-01,right,Sweden
https://en.khl.ru/players/14426/,Stanislav Galimov,1988-02-12,left,Russia
https://en.khl.ru/players/6485/,Sergei Gusev,1975-07-31,left,Russia
https://en.khl.ru/players/4804/,Ilya Gorokhov,1977-08-23,right,Russia
https://en.khl.ru/players/16356/,Yefim Gurkin,1992-11-13,left,Russia
https://en.khl.ru/players/31481/,Alex Grant,1989-01-20,right,Canada
https://en.khl.ru/players/6440/,Alexander Golovin,1983-03-26,right,Russia
https://en.khl.ru/players/16962/,Dominik Granak,1983-06-11,left,Slovakia
https://en.khl.ru/players/24857/,Nikita Goncharov,1999-06-15,right,Russia
https://en.khl.ru/players/17229/,Grigory Glebov,1991-07-02,right,Russia
https://en.khl.ru/players/14843/,Andrei Grenkov,1990-05-31,right,Russia
https://en.khl.ru/players/16440/,Josh Gratton,1982-09-09,left,Canada
https://en.khl.ru/players/15268/,Igor Gorokhov,1990-11-28,left,Russia
https://en.khl.ru/players/15728/,Artyom Garifullin,1990-10-09,right,Russia
https://en.khl.ru/players/19201/,Denis Gorbunov,1994-11-11,left,Russia
https://en.khl.ru/players/20039/,Ralfs Grinbergs,1995-11-10,left,Latvia
https://en.khl.ru/players/26846/,Ryan Garbutt,1985-08-12,left,Canada
https://en.khl.ru/players/21080/,Denis Guryanov,1997-06-07,left,Russia
https://en.khl.ru/players/25390/,Danila Galenyuk,2000-02-11,left,Russia
https://en.khl.ru/players/24015/,Simon Gysbers,1987-05-07,right,Canada
https://en.khl.ru/players/3847/,Alexander Golts,1972-03-12,left,Russia
https://en.khl.ru/players/23900/,Stefano Giliati,1987-10-07,left,Italy
https://en.khl.ru/players/16869/,Danny Groulx,1981-06-23,left,Canada
https://en.khl.ru/players/3848/,Vladimir Gusev,1982-11-24,left,Russia
https://en.khl.ru/players/25423/,Emils Gegeris,1999-07-23,left,Latvia
https://en.khl.ru/players/43/,Sergei Gimayev,1984-02-16,left,Russia
https://en.khl.ru/players/19058/,Anatoly Golyshev,1995-02-14,left,Russia
https://en.khl.ru/players/7613/,Maxim Galanov,1974-03-13,left,Russia
https://en.khl.ru/players/23468/,Pavel Gorokhov,1998-03-02,right,Russia
https://en.khl.ru/players/19044/,Kirill Grigoryev,1995-01-05,left,Russia
https://en.khl.ru/players/16006/,Nikita Gusev,1992-07-08,right,Russia
https://en.khl.ru/players/14700/,Andrei Gavrilov,1987-11-08,left,Russia
https://en.khl.ru/players/25809/,Terry Galiardi,1988-04-22,left,USA
https://en.khl.ru/players/22217/,Igor Goleshchikhin,1997-08-11,right,Russia
https://en.khl.ru/players/29136/,Matvei Guskov,2001-01-30,left,Russia
https://en.khl.ru/players/266/,Konstantin Glazachev,1985-02-18,right,Russia
https://en.khl.ru/players/117/,Maxim Galkin,1983-05-14,left,Russia
https://en.khl.ru/players/21055/,Roman Gorbunov,1996-11-14,left,Russia
https://en.khl.ru/players/30878/,Ilya Gorbunov,2001-03-19,left,Russia
https://en.khl.ru/players/19758/,Dmitry Grents,1996-06-10,right,Kazakhstan
https://en.khl.ru/players/14867/,Mikhail Grigoryev,1991-02-01,right,Russia
https://en.khl.ru/players/24868/,Kirill Galyuk,1999-01-31,left,Russia
https://en.khl.ru/players/21165/,Kirils Galoha,1996-04-14,right,Latvia
https://en.khl.ru/players/15156/,Sergei Goncharov,1989-02-22,left,Russia
https://en.khl.ru/players/15926/,Georgy Guryanov,1990-06-26,left,Russia
https://en.khl.ru/players/25299/,Colton Gillies,1989-02-12,left,Canada
https://en.khl.ru/players/17125/,Maxim Gorechishnikov,1991-11-11,left,Russia
https://en.khl.ru/players/3407/,Sergei Gribanov,1986-01-02,left,Russia
https://en.khl.ru/players/14520/,Anton Glovatsky,1988-08-06,left,Russia
https://en.khl.ru/players/16005/,Ivan Gavrilenko,1992-06-05,left,Russia
https://en.khl.ru/players/4193/,Ravil Gusmanov,1972-07-25,left,Russia
https://en.khl.ru/players/15208/,John Grahame,1975-08-31,left,USA
https://en.khl.ru/players/25024/,Sergei Goncharuk,1999-07-13,left,Russia
https://en.khl.ru/players/15278/,Guntis Galvins,1986-01-25,left,Latvia
https://en.khl.ru/players/17886/,Oleg Goroshko,1989-11-19,right,Belarus
https://en.khl.ru/players/15649/,Denis Golubev,1991-07-11,right,Russia
https://en.khl.ru/players/15311/,Martin Grenier,1980-11-02,left,Canada
https://en.khl.ru/players/23743/,Stepan Grymzin,1998-12-22,left,Russia
https://en.khl.ru/players/5329/,Alexander Gromov,1982-10-12,left,Russia
https://en.khl.ru/players/28080/,Ricards Grinbergs,2000-04-09,left,Latvia
https://en.khl.ru/players/17785/,Vladislav Gavrikov,1995-11-21,left,Russia
https://en.khl.ru/players/30204/,Alexei Goryachev,2001-09-16,left,Russia
https://en.khl.ru/players/20712/,Niko Hovinen,1988-03-16,left,Finland
https://en.khl.ru/players/26938/,Magnus Hellberg,1991-04-04,left,Sweden
https://en.khl.ru/players/24917/,Joey Hishon,1991-10-20,left,Canada
https://en.khl.ru/players/15254/,Toms Hartmanis,1987-12-12,left,Latvia
https://en.khl.ru/players/25509/,Tomas Hedera,1998-11-07,left,Slovakia
https://en.khl.ru/players/16761/,Dominik Hasek,1965-01-29,left,Czech Republic
https://en.khl.ru/players/34826/,Peter Holland,1991-01-14,left,Canada
https://en.khl.ru/players/33332/,Marek Hovorka,1984-10-08,right,Slovakia
https://en.khl.ru/players/21022/,Marcel Hascak,1987-02-03,right,Slovakia
https://en.khl.ru/players/17913/,Petr Hruska,1990-01-03,left,Czech Republic
https://en.khl.ru/players/11538/,Jiri Hudler,1984-01-04,left,Czech Republic
https://en.khl.ru/players/24774/,Tomas Hrnka,1991-11-11,left,Slovakia
https://en.khl.ru/players/14819/,Josef Hrabal,1985-08-17,left,Czech Republic
https://en.khl.ru/players/19097/,Juha-Pekka Hytonen,1981-05-22,left,Finland
https://en.khl.ru/players/19384/,Ville Hostikka,1985-03-21,left,Finland
https://en.khl.ru/players/20153/,Linus Hultstrom,1992-12-09,right,Sweden
https://en.khl.ru/players/32117/,Philip Holm,1991-12-08,left,Sweden
https://en.khl.ru/players/22353/,Riku Hahl,1980-11-01,left,Finland
https://en.khl.ru/players/24095/,Petr Holik,1992-03-03,left,Czech Republic
https://en.khl.ru/players/15080/,Jukka Hentunen,1974-05-03,right,Finland
https://en.khl.ru/players/21023/,Bud Holloway,1988-03-01,right,Canada
https://en.khl.ru/players/19382/,Niklas Hagman,1979-12-05,left,Finland
https://en.khl.ru/players/14878/,Miloslav Horava,1982-10-27,right,Czech Republic
https://en.khl.ru/players/15515/,Jonathan Hedstrom,1977-12-27,left,Sweden
https://en.khl.ru/players/20727/,Marko Halama,1996-01-02,left,Slovakia
https://en.khl.ru/players/23351/,Calvin Heeter,1988-11-02,left,USA
https://en.khl.ru/players/39855/,Korbinian Holzer,1988-02-16,right,Germany
https://en.khl.ru/players/16727/,Marek Hrivik,1991-08-28,left,Slovakia
https://en.khl.ru/players/22346/,Riku Helenius,1988-03-01,left,Finland
https://en.khl.ru/players/20944/,Shaun Heshka,1985-07-30,right,Canada
https://en.khl.ru/players/22364/,Edwin Hedberg,1994-01-29,left,Sweden
https://en.khl.ru/players/18998/,Tomas Hyka,1993-03-23,right,Czech Republic
https://en.khl.ru/players/17671/,Jiri Hunkes,1984-07-31,right,Czech Republic
https://en.khl.ru/players/17837/,Andrew Hutchinson,1980-03-24,right,USA
https://en.khl.ru/players/24893/,Marcus Hogstrom,1989-03-20,left,Sweden
https://en.khl.ru/players/34160/,Aleksanteri Heiskanen,1998-07-07,left,Finland
https://en.khl.ru/players/16973/,Jordan Henry,1986-02-11,right,Canada
https://en.khl.ru/players/30147/,Shane Harper,1989-02-01,right,USA
https://en.khl.ru/players/28000/,Yang Hu,1996-12-09,right,China
https://en.khl.ru/players/18927/,Libor Hudacek,1990-09-07,right,Slovakia
https://en.khl.ru/players/13199/,Rudolf Huna,1980-05-27,left,Slovakia
https://en.khl.ru/players/20737/,Jonas Holos,1987-08-27,right,Norway
https://en.khl.ru/players/27820/,Marek Hecl,1997-12-30,left,Slovakia
https://en.khl.ru/players/39843/,Dillon Heatherington,1995-05-09,left,Canada
https://en.khl.ru/players/34013/,Konsta Hirvonen,2000-11-01,left,Finland
https://en.khl.ru/players/27288/,Qianyi Huang,1999-06-04,left,China
https://en.khl.ru/players/22367/,Patrik Hersley,1986-06-23,right,Sweden
https://en.khl.ru/players/16646/,Ilkka Heikkinen,1984-11-13,left,Finland
https://en.khl.ru/players/19531/,Josh Hennessy,1985-02-07,left,USA
https://en.khl.ru/players/31049/,Dominik Hrachovina,1994-08-29,left,Czech Republic
https://en.khl.ru/players/16695/,Roman Horak,1991-05-21,left,Czech Republic
https://en.khl.ru/players/16645/,Alexander Hellstrom,1987-04-17,left,Sweden
https://en.khl.ru/players/18945/,Justin Hodgman,1988-06-27,right,Canada
https://en.khl.ru/players/22361/,Darren Haydar,1979-10-22,right,Canada
https://en.khl.ru/players/15316/,Mark Hartigan,1977-10-15,left,Canada
https://en.khl.ru/players/20739/,Juha-Pekka Haataja,1982-10-31,right,Finland
https://en.khl.ru/players/19078/,Spencer Humphries,1992-04-30,right,Canada
https://en.khl.ru/players/17533/,Juuso Hietanen,1985-06-14,right,Finland
https://en.khl.ru/players/24777/,Michal Hlinka,1993-06-18,left,Slovakia
https://en.khl.ru/players/17543/,Lars Haugen,1987-03-19,left,Norway
https://en.khl.ru/players/34937/,Simon Hrubec,1991-06-30,left,Czech Republic
https://en.khl.ru/players/39909/,Markus Hannikainen,1993-03-26,left,Finland
https://en.khl.ru/players/38373/,Mathias Hanninen,2001-02-15,left,Finland
https://en.khl.ru/players/16058/,Simon Hjalmarsson,1989-02-01,left,Sweden
https://en.khl.ru/players/16115/,Johan Harju,1986-05-15,left,Sweden
https://en.khl.ru/players/15236/,Petr Hubacek,1979-09-02,right,Czech Republic
https://en.khl.ru/players/22360/,Mike Hedden,1984-12-27,left,Canada
https://en.khl.ru/players/20937/,Teemu Hartikainen,1990-05-03,left,Finland
https://en.khl.ru/players/20192/,Tommi Huhtala,1987-12-07,left,Finland
https://en.khl.ru/players/29148/,Quinton Howden,1992-01-21,left,Canada
https://en.khl.ru/players/14927/,Jan Horacek,1979-05-22,right,Czech Republic
https://en.khl.ru/players/35045/,Garet Hunt,1987-10-14,left,China
https://en.khl.ru/players/22052/,Zach Hamill,1988-09-23,right,Canada
https://en.khl.ru/players/14818/,Mika Hannula,1979-04-02,right,Sweden
https://en.khl.ru/players/30968/,Aleksi Halme,1999-11-13,left,Finland
https://en.khl.ru/players/32363/,Jannik Hansen,1986-03-15,right,Denmark
https://en.khl.ru/players/35074/,Adam Helewka,1995-07-21,left,Canada
https://en.khl.ru/players/21033/,Marek Hrbas,1993-03-04,left,Czech Republic
https://en.khl.ru/players/27168/,Robin Hanzl,1989-01-10,left,Czech Republic
https://en.khl.ru/players/34721/,Henrik Haapala,1994-02-28,left,Finland
https://en.khl.ru/players/20715/,Julius Hudacek,1988-08-09,right,Slovakia
https://en.khl.ru/players/16083/,Victor Hedman,1990-12-18,left,Sweden
https://en.khl.ru/players/15545/,Hannes Hyvonen,1975-08-29,right,Finland
https://en.khl.ru/players/16810/,Christopher Holt,1985-06-05,left,USA
https://en.khl.ru/players/18813/,Kim Hirschovits,1982-05-09,left,Finland
https://en.khl.ru/players/15213/,Marcel Hossa,1981-10-12,left,Slovakia
https://en.khl.ru/players/14733/,Miks Indrasis,1990-09-30,left,Latvia
https://en.khl.ru/players/19278/,Vyacheslav Ipatov,1995-09-11,left,Russia
https://en.khl.ru/players/18956/,Raitis Ivanans,1979-01-03,left,Latvia
https://en.khl.ru/players/19535/,Ivan Igumnov,1996-06-29,left,Russia
https://en.khl.ru/players/6486/,Andrei Ivanov,1981-03-10,left,Russia
https://en.khl.ru/players/19051/,Henri Ikonen,1994-04-17,left,Finland
https://en.khl.ru/players/14260/,Rinat Ibragimov,1986-03-07,left,Russia
https://en.khl.ru/players/18983/,Madiyar Ibraibekov,1995-09-04,left,Kazakhstan
https://en.khl.ru/players/16240/,Jarkko Immonen,1982-04-19,right,Finland
https://en.khl.ru/players/15320/,Maxim Isayev,1989-03-21,left,Russia
https://en.khl.ru/players/14938/,Denis Ignashin,1988-03-31,left,Russia
https://en.khl.ru/players/19130/,Nikita Ivandikov,1993-06-25,,Russia
https://en.khl.ru/players/15179/,Nikita Ivanov,1989-03-31,left,Kazakhstan
https://en.khl.ru/players/35393/,Ilya Ivantsov,2003-01-27,left,Russia
https://en.khl.ru/players/23171/,Artyom Ivanyuzhenkov,1998-03-24,left,Russia
https://en.khl.ru/players/15619/,Maxim Ignatovich,1991-04-07,right,Russia
https://en.khl.ru/players/22258/,Leland Irving,1988-04-11,left,Canada
https://en.khl.ru/players/15978/,Ildar Isangulov,1992-05-20,left,Russia
https://en.khl.ru/players/21308/,Roman Ivashov,1997-04-05,right,Russia
https://en.khl.ru/players/17708/,Daniil Ilyin,1995-06-17,left,Russia
https://en.khl.ru/players/17732/,Sergei Ilyin,1994-04-29,left,Russia
https://en.khl.ru/players/15122/,Alexei Ivanov,1988-05-04,left,Russia
https://en.khl.ru/players/22135/,Marsel Ibragimov,1997-08-04,right,Russia
https://en.khl.ru/players/16733/,Maxim Ivanov,1993-08-16,left,Russia
https://en.khl.ru/players/31562/,Sergei Ivanov,2000-07-19,left,Russia
https://en.khl.ru/players/120/,Igor Ignatushkin,1984-04-07,left,Russia
https://en.khl.ru/players/14911/,Zbynek Irgl,1980-11-29,right,Czech Republic
https://en.khl.ru/players/19407/,Igor Isayev,1995-08-08,left,Russia
https://en.khl.ru/players/22681/,Georgy Ivanov,1998-09-25,left,Russia
https://en.khl.ru/players/27264/,Ivan A. Ivanov,2000-05-22,right,Russia
https://en.khl.ru/players/17641/,Ivan S. Ivanov,1994-01-26,left,Russia
https://en.khl.ru/players/17629/,Evgeny Ivanchik,1994-03-22,left,Russia
https://en.khl.ru/players/13952/,Alexander Islamov,1986-10-11,right,Russia
https://en.khl.ru/players/15201/,Evgeny Ivannikov,1991-04-29,left,Russia
https://en.khl.ru/players/19071/,Yegor Ivanov,1995-06-30,left,Russia
https://en.khl.ru/players/34016/,Waltteri Ignatjew,1999-12-03,left,Finland
https://en.khl.ru/players/14630/,Alexei Ishmametyev,1988-06-17,left,Russia
https://en.khl.ru/players/20740/,Semyon Ivanov,1995-07-10,left,Russia
https://en.khl.ru/players/22300/,Alexander Igoshev,1997-09-12,left,Russia
https://en.khl.ru/players/16154/,Mike Iggulden,1982-11-09,right,Canada
https://en.khl.ru/players/17604/,Ruslan Ibatullin,1994-06-30,left,Russia
https://en.khl.ru/players/25400/,Daniil Isayev,2000-01-07,left,Russia
https://en.khl.ru/players/20990/,Artyom Ikamatskikh,1997-05-08,left,Russia
https://en.khl.ru/players/17686/,Vladimir Ionin,1995-02-22,left,Russia
https://en.khl.ru/players/20949/,Artyom Ilyenko,1996-04-30,left,Russia
https://en.khl.ru/players/16474/,Anton Ivanyuzhenkov,1994-01-02,left,Russia
https://en.khl.ru/players/18779/,Ilya Ivanov,1995-02-07,left,Russia
https://en.khl.ru/players/4343/,Nikolai Ignatov,1978-04-22,left,Russia
https://en.khl.ru/players/23603/,Jesse Joensuu,1987-10-05,left,Finland
https://en.khl.ru/players/17493/,Brayden Jaw,1992-04-24,right,China
https://en.khl.ru/players/14526/,Maris Jass,1985-01-18,left,Latvia
https://en.khl.ru/players/17540/,Maris Jucers,1987-06-18,left,Latvia
https://en.khl.ru/players/20710/,Mika Jarvinen,1988-11-15,left,Finland
https://en.khl.ru/players/23153/,Milan Jurcina,1983-06-07,right,Slovakia
https://en.khl.ru/players/16169/,Mikko Jokela,1980-03-04,right,Finland
https://en.khl.ru/players/18405/,Nikolajs Jelisejevs,1994-07-07,right,Latvia
https://en.khl.ru/players/19025/,Niklas Jensen,1993-03-06,left,Denmark
https://en.khl.ru/players/15612/,Aleksandrs Jerofejevs,1984-04-12,left,Latvia
https://en.khl.ru/players/38162/,Linus Johansson,1992-11-30,left,Sweden
https://en.khl.ru/players/15243/,Magnus Johansson,1973-09-04,right,Sweden
https://en.khl.ru/players/17628/,Jakub Jerabek,1991-05-12,left,Czech Republic
https://en.khl.ru/players/19470/,Jamie Johnson,1982-01-23,right,Canada
https://en.khl.ru/players/24167/,Eduards Jansons,1997-09-07,right,Latvia
https://en.khl.ru/players/20162/,Andreas Jamtin,1983-05-04,left,Sweden
https://en.khl.ru/players/16080/,Michal Jordan,1990-07-17,left,Czech Republic
https://en.khl.ru/players/16657/,Dmitrij Jaskin,1993-03-23,left,Czech Republic
https://en.khl.ru/players/15298/,Jeff Jillson,1980-07-24,right,USA
https://en.khl.ru/players/16739/,Julius Junttila,1991-08-15,left,Finland
https://en.khl.ru/players/13851/,Jaromir Jagr,1972-02-15,left,Czech Republic
https://en.khl.ru/players/16686/,Bohumil Jank,1992-07-06,left,Czech Republic
https://en.khl.ru/players/17360/,Janne Jalasvaara,1984-04-15,left,Finland
https://en.khl.ru/players/22365/,Joonas Jarvinen,1989-01-05,left,Finland
https://en.khl.ru/players/19264/,Topi Jaakola,1983-11-15,left,Finland
https://en.khl.ru/players/20077/,Janis Jaks,1995-08-22,right,Latvia
https://en.khl.ru/players/16048/,Roberts Jekimovs,1989-11-11,left,Latvia
https://en.khl.ru/players/23611/,Jesper B. Jensen,1991-07-30,left,Denmark
https://en.khl.ru/players/18014/,Ales Jezek,1990-06-25,left,Czech Republic
https://en.khl.ru/players/17826/,Nikita Jevpalovs,1994-09-09,right,Latvia
https://en.khl.ru/players/24918/,Mikael Johansson,1985-06-27,left,Sweden
https://en.khl.ru/players/27788/,Lars Johansson,1987-07-11,left,Sweden
https://en.khl.ru/players/20175/,Joonas Jalvanti,1988-09-09,left,Finland
https://en.khl.ru/players/17647/,Jyrki Jokipakka,1991-08-20,left,Finland
https://en.khl.ru/players/16729/,Adam Janosik,1992-09-07,left,Slovakia
https://en.khl.ru/players/16053/,Jaroslav Janus,1989-09-21,left,Slovakia
https://en.khl.ru/players/23604/,Pekka Jormakka,1990-09-14,right,Finland
https://en.khl.ru/players/22144/,Ziga Jeglic,1988-02-24,right,Slovenia
https://en.khl.ru/players/17648/,Jonas Junland,1987-11-15,left,Sweden
https://en.khl.ru/players/23657/,Ivan Jankovic,1995-01-24,left,Croatia
https://en.khl.ru/players/39297/,Samuel Jukuri,1996-05-13,left,Finland
https://en.khl.ru/players/20933/,Hugh Jessiman,1984-03-28,right,USA
https://en.khl.ru/players/125/,Ilya Krikunov,1984-02-27,left,Russia
https://en.khl.ru/players/16014/,Kirill Kononenko,1992-01-09,left,Russia
https://en.khl.ru/players/20846/,Maxim Korinevsky,1996-06-25,right,Russia
https://en.khl.ru/players/23720/,Brandon Kozun,1990-03-08,right,Canada
https://en.khl.ru/players/15925/,Dmitry Kugryshev,1990-01-18,right,Russia
https://en.khl.ru/players/21606/,Andrei Korshunov,1983-05-10,left,Belarus
https://en.khl.ru/players/15375/,Yaroslav Khabarov,1989-03-05,left,Russia
https://en.khl.ru/players/34835/,Corban Knight,1990-09-10,right,Canada
https://en.khl.ru/players/16411/,Dinar Khamidullin,1993-12-02,right,Russia
https://en.khl.ru/players/14889/,Ladislav Kohn,1975-03-04,left,Czech Republic
https://en.khl.ru/players/6442/,Vadim Krasnoslobodtsev,1983-08-16,left,Russia
https://en.khl.ru/players/15031/,Denis Kurepanov,1988-03-30,left,Russia
https://en.khl.ru/players/15413/,Pyotr Khokhryakov,1990-01-16,left,Russia
https://en.khl.ru/players/31478/,Vladislav Kolyachonok,2001-05-26,left,Belarus
https://en.khl.ru/players/15984/,Anton Kapotov,1991-06-30,left,Russia
https://en.khl.ru/players/17953/,Ilya Korenev,1995-02-10,right,Russia
https://en.khl.ru/players/23619/,Gasper Kroselj,1987-02-09,left,Croatia
https://en.khl.ru/players/14474/,Marat Kalimulin,1988-08-12,right,Russia
https://en.khl.ru/players/14894/,Bogdan Kiselevich,1990-02-14,left,Russia
https://en.khl.ru/players/16162/,Dmitry Kuzmenko,1991-01-04,left,Russia
https://en.khl.ru/players/13672/,Maxim Kuznetsov,1977-03-24,left,Russia
https://en.khl.ru/players/16696/,Alexander Kadeikin,1993-10-04,left,Russia
https://en.khl.ru/players/22590/,Vladislav Kurbatov,1997-09-23,left,Russia
https://en.khl.ru/players/7255/,Alexander Kharitonov,1976-03-30,right,Russia
https://en.khl.ru/players/15222/,Dimitrij Kotschnew,1981-07-15,left,Russia
https://en.khl.ru/players/29536/,Ivan E. Kazakov,2001-09-15,left,Russia
https://en.khl.ru/players/22348/,Oskari Korpikari,1984-04-05,left,Finland
https://en.khl.ru/players/23689/,Alexander O. Kalinin,1998-02-08,left,Russia
https://en.khl.ru/players/14591/,Viktor Kostyuchyonok,1979-06-07,left,Russia
https://en.khl.ru/players/15707/,Anton Klementyev,1990-03-25,right,Russia
https://en.khl.ru/players/26398/,Yegor Kravchenko,2000-01-25,left,Russia
https://en.khl.ru/players/33788/,Oliwer Kaski,1995-09-04,right,Finland
https://en.khl.ru/players/15638/,Dmitry Kozlov,1990-01-06,left,Russia
https://en.khl.ru/players/19016/,Vadim Khrishpents,1995-04-17,left,Russia
https://en.khl.ru/players/3913/,Sergei Khoroshun,1980-06-27,left,Russia
