URL,Player name,Born,Shoots,Country
https://en.khl.ru/players/3698/,Evgeny Alexandrov,20 April 1982,left,Russia
https://en.khl.ru/players/14929/,Andrei A. Alexeyev,9 August 1988,right,Russia
https://en.khl.ru/players/17704/,Artyom Alyayev,17 January 1995,left,Russia
https://en.khl.ru/players/39070/,Brady Austin,16 June 1993,left,Canada
https://en.khl.ru/players/19276/,Kirill Ablayev,1 March 1996,left,Russia
https://en.khl.ru/players/31163/,Yohann Auvitu,27 July 1989,left,France
https://en.khl.ru/players/22290/,Andrei Altybarmakyan,4 August 1998,left,Russia
https://en.khl.ru/players/15778/,Stanislav Alshevsky,9 May 1991,left,Russia
https://en.khl.ru/players/18488/,Evgeny Alikin,18 October 1994,left,Russia
https://en.khl.ru/players/21886/,Denis V. Alexeyev,1 October 1997,right,Russia
https://en.khl.ru/players/3739/,Oleg Antonenko,1 July 1971,right,Russia
https://en.khl.ru/players/13041/,Ruslan Abdrakhmanov,25 December 1984,left,Russia
https://en.khl.ru/players/15669/,Ilya Andryukhov,25 May 1990,left,Russia
https://en.khl.ru/players/16221/,Ramzi Abid,24 March 1980,left,Canada
https://en.khl.ru/players/24658/,Akim Aliu,24 April 1989,right,Canada
https://en.khl.ru/players/17331/,Riley Armstrong,8 November 1984,right,Canada
https://en.khl.ru/players/16003/,Daniil Apalkov,1 January 1992,left,Russia
https://en.khl.ru/players/23494/,Nerijus Alisauskas,6 June 1991,right,Lithuania
https://en.khl.ru/players/18961/,Kirill Adamchuk,24 May 1994,left,Russia
https://en.khl.ru/players/19065/,Dmitry Arsenyuk,25 May 1995,left,Russia
https://en.khl.ru/players/24606/,Arseny Akhmetov,11 March 1999,left,Russia
https://en.khl.ru/players/15517/,Ugis Avotins,18 April 1986,left,Latvia
https://en.khl.ru/players/14158/,Sergei Alexeyev,1 June 1994,left,Russia
https://en.khl.ru/players/15273/,Viktor Andrushchenko,10 May 1986,left,Belarus
https://en.khl.ru/players/12814/,Denis Arkhipov,19 May 1979,left,Russia
https://en.khl.ru/players/24928/,Taylor Aronson,30 December 1991,right,USA
https://en.khl.ru/players/4508/,Viktor Alexandrov,28 December 1985,left,Russia
https://en.khl.ru/players/30153/,Mantas Armalis,6 September 1992,left,Lithuania
https://en.khl.ru/players/24389/,Nikita Anokhovsky,22 March 1999,left,Russia
https://en.khl.ru/players/13873/,Denis Abdullin,1 January 1985,left,Russia
https://en.khl.ru/players/17599/,Artyom Antipov,24 May 1994,right,Russia
https://en.khl.ru/players/16220/,Zakhar Arzamastsev,6 November 1992,left,Russia
https://en.khl.ru/players/13121/,Maxim Afinogenov,4 September 1979,left,Russia
https://en.khl.ru/players/17585/,Miro Aaltonen,7 June 1993,left,Finland
https://en.khl.ru/players/19010/,Pontus Aberg,23 September 1993,right,Sweden
https://en.khl.ru/players/15779/,Yaroslav Alshevsky,9 May 1991,left,Russia
https://en.khl.ru/players/19771/,Vladislav Arbuzov,21 June 1995,left,Russia
https://en.khl.ru/players/30746/,Artyom Anosov,24 September 1999,left,Belarus
https://en.khl.ru/players/14556/,Konstantin Alexeyev,26 February 1988,left,Russia
https://en.khl.ru/players/35210/,Sven Andrighettо,21 March 1993,left,Switzerland
https://en.khl.ru/players/9435/,Alexander Aksyonenko,8 March 1986,left,Russia
https://en.khl.ru/players/15620/,Pavel Akolzin,25 November 1990,left,Kazakhstan
https://en.khl.ru/players/14252/,Nikita Alexeyev,27 December 1981,left,Russia
https://en.khl.ru/players/18392/,Edmunds Augstkalns,25 August 1994,left,Latvia
https://en.khl.ru/players/17573/,Adam Almquist,27 February 1991,left,Sweden
https://en.khl.ru/players/34802/,Vladimir Alistrov,12 February 2001,left,Belarus
https://en.khl.ru/players/15708/,Alexander Avtsin,19 March 1991,right,Russia
https://en.khl.ru/players/20861/,Rodrigo Abols,5 January 1996,left,Latvia
https://en.khl.ru/players/17810/,Yegor Alyoshin,6 February 1992,left,Russia
https://en.khl.ru/players/18972/,Denis Alexandrov,17 January 1995,left,Russia
https://en.khl.ru/players/13162/,Nikolai Antropov,18 February 1980,left,Kazakhstan
https://en.khl.ru/players/14914/,Rafael Akhmetov,31 January 1989,left,Russia
https://en.khl.ru/players/15063/,Vladimir Bakika,20 February 1989,left,Russia
https://en.khl.ru/players/15389/,Roberts Bukarts,27 June 1990,right,Latvia
https://en.khl.ru/players/16669/,David Bondra,26 August 1992,left,Slovakia
https://en.khl.ru/players/4512/,Maxim Belyayev,24 August 1979,left,Russia
https://en.khl.ru/players/16545/,Maris Bicevskis,3 August 1991,left,Latvia
https://en.khl.ru/players/23333/,Sheldon Brookbank,3 October 1980,right,Canada
https://en.khl.ru/players/17656/,Vladimir Butuzov,27 May 1994,right,Russia
https://en.khl.ru/players/9863/,Artyom Bulyansky,16 March 1985,left,Russia
https://en.khl.ru/players/32153/,Mathew Bodie,7 March 1990,left,Canada
https://en.khl.ru/players/17664/,Alexei Byvaltsev,20 February 1994,left,Russia
https://en.khl.ru/players/23640/,Patrik Bacik,7 February 1995,left,Slovakia
https://en.khl.ru/players/22344/,Semir Ben-Amor,6 May 1982,left,Finland
https://en.khl.ru/players/431/,Sergei Borisov,18 October 1985,left,Russia
https://en.khl.ru/players/14284/,Andrei Bashko,23 May 1982,left,Belarus
https://en.khl.ru/players/20083/,Oskars Batnja,7 May 1995,left,Latvia
https://en.khl.ru/players/17790/,Pavel Buchnevich,17 April 1995,left,Russia
https://en.khl.ru/players/33902/,Semyon Buivan,23 February 2002,left,Russia
https://en.khl.ru/players/17210/,Alexander Barabanov,17 June 1994,left,Russia
https://en.khl.ru/players/17776/,Kirill Barzman,14 July 1993,left,Russia
https://en.khl.ru/players/4087/,Alexei Badyukov,20 April 1978,right,Russia
https://en.khl.ru/players/23610/,Alexandre Bolduc,26 June 1985,left,Canada
https://en.khl.ru/players/16864/,Mark Bomersback,8 July 1982,left,Canada
https://en.khl.ru/players/21417/,Barry Brust,8 August 1983,left,Canada
https://en.khl.ru/players/10841/,Yegor Bashkatov,23 April 1971,left,Russia
https://en.khl.ru/players/30198/,Maxim Beryozkin,12 October 2001,right,Russia
https://en.khl.ru/players/15221/,Pavel Brendl,23 March 1981,right,Czech Republic
https://en.khl.ru/players/13821/,Vyacheslav Buravchikov,22 May 1987,left,Russia
https://en.khl.ru/players/10966/,Artyom Bezrukov,1 August 1982,left,Russia
https://en.khl.ru/players/13332/,Alexander Budkin,8 September 1986,right,Russia
https://en.khl.ru/players/21562/,Dmitry Buinitsky,1 March 1997,left,Belarus
https://en.khl.ru/players/14342/,Rustam Bakhriddinov,27 September 1980,left,Russia
https://en.khl.ru/players/16123/,Ivan Boiko,27 June 1991,left,Russia
https://en.khl.ru/players/14315/,Sergei Belokon,25 August 1988,right,Russia
https://en.khl.ru/players/16310/,Andrei Biryukov,28 January 1992,left,Russia
https://en.khl.ru/players/21313/,Vladimir Bobylyov,18 April 1997,left,Russia
https://en.khl.ru/players/15979/,Artyom Borodkin,11 October 1991,left,Russia
https://en.khl.ru/players/15748/,Igor Bobkov,2 January 1991,left,Russia
